Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
'v3 train',10,1,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,21,4,0,84,16,0,0.679487179487179,0.159999997399534,0.399999993235959,32.0289849866822,80.051972840954,24.9765874474267,714.521258196094,-689.544670748667,0.99906349789707,28.5808503278437,-27.5817868299467,16.9736329244019,0.678945316976075,67.9581746710983,0.846153846153846,11,0.166666666666667,2,0.833333333333333,10,0.153846153846154,2,0.846153846153846,0.846153846153846,0.846153846153846,0.67948717948718,0.897435897435897,0.940914158305463,0.84,0.160512820512821,0.839487179487179,0.16,0.84,0.84,0.84,0.67948717948718,0.897435897435897,0.879467836511315,0.83974358974359,0.84,0.018,0.002,0.02,0,20,0,90897,330628,47194,84,50,?
'v3 train',10,2,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,21,4,0,84,16,0,0.67741935483871,0.16032381407971,0.40000327672276,32.0938069851593,80.0526299649556,24.9765874474267,726.898566317498,-701.921978870072,0.99906349789707,29.0759426526999,-28.0768791548029,16.9619061764368,0.678476247057473,67.9112237095639,0.923076923076923,12,0.25,3,0.75,9,0.076923076923077,1,0.8,0.923076923076923,0.857142857142857,0.686406472983644,0.833333333333333,0.769249553864938,0.84,0.166923076923077,0.833076923076923,0.16,0.848,0.84,0.838441558441558,0.686406472983644,0.848717948717949,0.802368954059357,0.837662337662338,0.84,0.016,0.002,0.02,0,20,0,90897,330628,47194,84,50,?
'v3 train',10,3,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.838709677419355,0.080000000000061,0.282842712474619,16.0144927536354,56.6052938004013,24.9765874474267,493.16917317342,-468.192585725993,0.99906349789707,19.7267669269368,-18.7277034290397,20.9751101390161,0.839004405560645,83.9790871477805,1,13,0.166666666666667,2,0.833333333333333,10,0,0,0.866666666666667,1,0.928571428571429,0.849836585598797,0.91025641025641,0.857875457875458,0.92,0.086666666666667,0.913333333333333,0.08,0.930666666666667,0.92,0.919220779220779,0.849836585598797,0.937948717948718,0.911941391941392,0.918831168831169,0.92,0.018,0.003,0.02,0,20,0,90897,330628,47194,92,50,?
'v3 train',10,4,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,219,25,23,2,0,92,8,0,0.838709677419355,0.094714500349161,0.292230543475622,18.9600584938084,58.4840798129911,24.9765874474267,388.685227540927,-363.708640093501,0.99906349789707,15.5474091016371,-14.54834560374,20.3138261091888,0.812553044367554,81.3314715308784,1,13,0.166666666666667,2,0.833333333333333,10,0,0,0.866666666666667,1,0.928571428571429,0.849836585598797,0.897435897435897,0.838715131022823,0.92,0.086666666666667,0.913333333333333,0.08,0.930666666666667,0.92,0.919220779220779,0.849836585598797,0.915897435897436,0.891867162249515,0.918831168831169,0.92,0.019,0.002,0.02,0,20,0,90897,330628,47194,92,52,?
'v3 train',10,5,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.117323431344215,0.332324937885837,23.464686268843,66.4407258543014,24.012650596464,462.89337004966,-438.880719453196,1.000527108186,19.2872237520692,-18.2866966438832,18.2901413607673,0.762089223365305,76.1687731526841,0.916666666666667,11,0.166666666666667,2,0.833333333333333,10,0.083333333333333,1,0.846153846153846,0.916666666666667,0.88,0.752617809006382,0.944444444444444,0.905393217893218,0.875,0.125,0.875,0.125,0.877622377622378,0.875,0.874782608695652,0.752617809006382,0.951388888888889,0.936969484763602,0.874782608695652,0.875,0.017,0.001,0.02,0,20,0,90897,332089,45733,95.8333333333333,54.1666666666667,?
'v3 train',10,6,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083333333333333,0.288675134594813,16.6666666666667,57.7139518947456,24.012650596464,330.889412779872,-306.876762183408,1.000527108186,13.787058865828,-12.786531757642,20.01054216372,0.833772590155001,83.3333333333333,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.909722222222222,0.847069597069597,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.940972222222222,0.911729242979243,0.916083916083916,0.916666666666667,0.017,0.001,0.02,0,20,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',10,7,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,22,2,0,91.6666666666667,8.33333333333333,0,0.833333333333333,0.083359553458237,0.28867516317344,16.6719106916475,57.7139576083845,24.012650596464,843.910190291602,-819.897539695138,1.000527108186,35.1629245954834,-34.1623974872974,20.0096340144885,0.833734750603688,83.329551371705,1,12,0.166666666666667,2,0.833333333333333,10,0,0,0.857142857142857,1,0.923076923076923,0.845154254728516,0.916666666666667,0.857142857142857,0.916666666666667,0.083333333333333,0.916666666666667,0.083333333333333,0.928571428571428,0.916666666666667,0.916083916083916,0.845154254728516,0.90625,0.895701058201058,0.916083916083916,0.916666666666667,0.018,0.002,0.01,0,10,0,90897,332089,45733,91.6666666666667,50,?
'v3 train',10,8,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,17,7,0,70.8333333333333,29.1666666666667,0,0.416666666666667,0.278791122449018,0.518389190226642,55.7582244898037,103.639992510925,24.012650596464,1637.38523721587,-1613.3725866194,1.000527108186,68.2243848839944,-67.2238577758084,10.5095960509549,0.437899835456454,43.766913647186,0.833333333333333,10,0.416666666666667,5,0.583333333333333,7,0.166666666666667,2,0.666666666666667,0.833333333333333,0.740740740740741,0.430331482911935,0.791666666666667,0.711353291316527,0.708333333333333,0.291666666666667,0.708333333333333,0.291666666666667,0.722222222222222,0.708333333333333,0.703703703703704,0.430331482911935,0.807291666666667,0.791167717086835,0.703703703703704,0.708333333333333,0.019,0.002,0.02,0,20,0,90897,332089,45733,79.1666666666667,54.1666666666667,?
'v3 train',10,9,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,18,6,0,75,25,0,0.5,0.250000450415911,0.500000000004869,50.0000900831823,99.9634969882588,24.012650596464,2061.79063442189,-2037.77798382542,1.000527108186,85.9079431009121,-84.9074159927261,12.0063097026405,0.500262904276687,49.9999350526029,0.916666666666667,11,0.416666666666667,5,0.583333333333333,7,0.083333333333333,1,0.6875,0.916666666666667,0.785714285714286,0.530330085889911,0.753472222222222,0.680208333333333,0.75,0.25,0.75,0.25,0.78125,0.75,0.742857142857143,0.530330085889911,0.789930555555555,0.737816901236019,0.742857142857143,0.75,0.017,0.001,0.02,0,20,0,90897,332089,45733,75,50,?
'v3 train',10,10,weka.classifiers.trees.HoeffdingTree,'-L 2 -S 1 -E 1.0E-7 -H 0.05 -M 0.01 -G 200.0 -N 0.0',7.1175217757224E+018,20200324.1314,220,24,21,3,0,87.5,12.5,0,0.75,0.126614641443606,0.353636500417352,25.3610078801328,70.8222071467099,23.9536267084589,972.962428691719,-949.00880198326,0.998067779519122,40.5401011954883,-39.5420334159692,17.8952712271624,0.745636301131768,74.7079824068684,0.846153846153846,11,0.090909090909091,1,0.909090909090909,10,0.153846153846154,2,0.916666666666667,0.846153846153846,0.88,0.752617809006382,0.818181818181818,0.855249822641127,0.875,0.119755244755245,0.880244755244755,0.125,0.878472222222222,0.875,0.875217391304348,0.752617809006382,0.831002331002331,0.820565515402472,0.874782608695652,0.875,0.021,0.002,0.02,0.01,20,10,90897,332089,45733,87.5,50,?
